,GesamtEnergie
20220412_16_19_23.wav,0.13471181690692902
20220412_16_19_26.wav,0.13170066475868225
20220412_16_19_29.wav,0.1265706568956375
20220412_21_02_46.wav,0.09723986685276031
20220412_21_02_49.wav,0.12426698207855225
20220412_21_02_52.wav,0.08617554605007172
20220412_23_27_00.wav,0.08457748591899872
20220412_23_27_03.wav,0.09083739668130875
20220412_23_27_06.wav,0.08852267265319824
20220413_04_58_14.wav,0.03517237305641174
20220413_04_58_17.wav,0.034389678388834
20220413_04_58_20.wav,0.03589086979627609
20220509_16_26_46.wav,1.0857056379318237
20220509_17_19_45.wav,1.5730266571044922
20220509_17_27_21.wav,1.048627257347107
20220509_17_31_33.wav,0.48417022824287415
20220509_21_05_12.wav,0.9642723202705383
20220509_21_10_26.wav,0.6289324164390564
20220509_21_21_10.wav,1.4015076160430908
20220509_23_27_52.wav,0.8598714470863342
20220510_00_13_34.wav,0.6422916650772095
20220510_00_13_37.wav,3.2435688972473145
20220510_00_13_40.wav,1.088517189025879
20220510_00_13_43.wav,1.2029738426208496
20220510_00_13_46.wav,0.8891846537590027
20220510_00_13_49.wav,0.96543288230896
20220510_00_13_52.wav,0.5560822486877441
20220510_00_13_55.wav,0.4123649299144745
20220510_00_13_58.wav,1.548633098602295
20220510_02_18_19.wav,0.49671462178230286
20220510_02_27_09.wav,1.611038088798523
20220510_05_30_45.wav,1.1561295986175537
20220510_05_42_01.wav,1.4594497680664062
20220510_05_48_54.wav,0.788956344127655
20220510_07_11_17.wav,0.5486773252487183
20220510_07_11_33.wav,0.9561886191368103
20220510_07_12_53.wav,0.4134126901626587
20220510_07_12_56.wav,1.7961825132369995
20220510_07_12_59.wav,0.5905236601829529
20220510_07_13_02.wav,0.5031064748764038
20220510_07_13_05.wav,0.7642839550971985
20220510_07_13_08.wav,0.8826212882995605
20220510_07_13_11.wav,0.5090911984443665
20220510_07_13_14.wav,0.5254207849502563
20220510_09_27_58.wav,0.7011734843254089
20220510_09_28_01.wav,1.057161808013916
20220510_09_28_04.wav,1.0434707403182983
20220510_09_28_07.wav,1.6418479681015015
20220510_09_28_10.wav,0.6892992258071899
20220510_09_28_13.wav,0.6909734010696411
20220510_09_28_16.wav,1.3552688360214233
20220510_09_28_19.wav,0.4580844044685364
20220510_09_28_22.wav,0.5668489336967468
